"No.","Time","Source","Destination","Protocol","Length","Info"
"447","9.739764000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"448","9.739956000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"450","9.741074000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"451","9.741404000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"453","9.743074000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"454","9.743077000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"456","9.744971000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Application Data"
"458","9.745134000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"459","9.746940000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"460","9.746943000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"462","9.748845000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"463","9.748848000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"465","9.750731000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"467","9.750872000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"468","9.752618000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"470","9.752765000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"471","9.754574000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"473","9.754718000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Application Data"
"474","9.756466000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"475","9.756469000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"477","9.758308000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"479","9.759999000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"480","9.760238000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"482","9.761509000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"483","9.761512000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"485","9.763467000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"486","9.763470000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"488","9.765318000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"489","9.765504000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"491","9.767255000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Application Data"
"492","9.767258000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"494","9.769142000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"495","9.769145000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"497","9.772487000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"498","9.772490000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"500","9.775897000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"501","9.775901000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"503","9.776321000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"504","9.776323000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"506","9.777075000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"508","9.777395000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"509","9.778926000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Application Data"
"510","9.778928000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"512","9.780793000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"514","9.787836000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"515","9.789154000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"517","9.789296000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"518","9.790428000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"520","9.790562000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"521","9.792320000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"523","9.792446000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"524","9.794219000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"526","9.794331000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"527","9.796164000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Application Data"
"529","9.797336000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"530","9.797741000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"532","9.799440000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"533","9.800452000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"535","9.800767000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"536","9.802518000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"537","9.802520000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"539","9.804418000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"541","9.804544000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"542","9.806283000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"544","9.806433000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"545","9.808106000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Application Data"
"547","9.808237000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"548","9.810143000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"549","9.810147000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"551","9.811984000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"553","9.812115000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"554","9.813925000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"555","9.813928000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"557","9.815923000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"558","9.815925000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"560","9.817745000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"562","9.817883000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Application Data"
"563","9.819742000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"564","9.819745000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"566","9.821822000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"567","9.821825000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"569","9.823481000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"571","9.823612000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"572","9.825286000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"574","9.825553000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"575","9.827293000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"577","9.827591000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"578","9.829109000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"580","9.829375000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Application Data"
"581","9.831072000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"583","9.831219000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"584","9.833002000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"586","9.833311000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"587","9.834940000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"589","9.835248000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"590","9.836828000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"592","9.837121000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"594","9.838753000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"595","9.839070000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"597","9.840593000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"598","9.840874000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Application Data"
"600","9.842602000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"601","9.842838000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"603","9.844415000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"604","9.845044000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"606","9.846324000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"607","9.847079000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"609","9.848243000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"610","9.849054000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"612","9.850164000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"613","9.851052000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"615","9.852044000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"616","9.853084000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Application Data"
"618","9.857923000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"619","9.858684000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"621","9.859774000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"622","9.860622000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"624","9.861690000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"625","9.862698000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"627","9.863656000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"628","9.864688000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"630","9.865673000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"631","9.866762000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"633","9.867872000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"634","9.868672000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Application Data"
"636","9.869943000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"637","9.870835000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"639","9.874337000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"640","9.874458000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"642","9.879227000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"644","9.879539000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"645","9.880960000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"647","9.881313000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"648","9.881315000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"650","9.882282000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"652","9.883398000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Application Data"
"653","9.884221000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"655","9.889692000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"656","9.890556000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"658","9.891477000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"659","9.892298000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"661","9.893320000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"662","9.894262000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"664","9.895268000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"665","9.896241000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"667","9.897245000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"668","9.898188000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"670","9.899247000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Application Data"
"671","9.900242000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"673","9.901231000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"674","9.902232000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"676","9.903378000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"677","9.904314000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"679","9.905373000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"680","9.913154000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"682","9.913966000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"683","9.914394000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"685","9.915381000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"686","9.916241000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"688","9.917189000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Application Data"
"689","9.918358000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"691","9.919465000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
