"No.","Time","Source","Destination","Protocol","Length","Info"
"6219","32.316723000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6221","32.317595000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6222","32.318241000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6224","32.319219000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6225","32.319730000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6227","32.320659000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6228","32.321371000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6230","32.321952000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6231","32.322788000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6233","32.323106000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6234","32.324096000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6236","32.326199000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6237","32.326208000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6239","32.326942000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6241","32.328265000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"6243","32.329131000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6244","32.329133000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6247","32.347221000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6248","32.347228000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6249","32.347229000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6251","32.347425000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6252","32.347428000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6253","32.347429000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6255","32.347534000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6258","32.347781000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6259","32.347786000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6260","32.347789000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6261","32.347937000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6265","32.348146000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6266","32.348152000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6267","32.348155000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6268","32.348188000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6272","32.348435000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6273","32.348444000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6276","32.349490000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6277","32.349493000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6278","32.349494000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6279","32.349641000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6280","32.349644000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6284","32.349766000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6285","32.349768000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6287","32.349998000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"6288","32.350002000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6289","32.350036000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"6293","32.351072000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6294","32.351076000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6297","32.352273000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6298","32.353119000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6299","32.353122000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6301","32.354078000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6302","32.354082000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6304","32.354749000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6306","32.355435000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6307","32.356066000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6309","32.356973000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6310","32.357635000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6312","32.358263000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6313","32.358958000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6315","32.359731000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6316","32.360391000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6318","32.361109000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"6320","32.361846000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6322","32.362691000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"6324","32.363723000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6326","32.364527000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6328","32.367200000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6329","32.367954000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6330","32.367958000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6332","32.380688000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6334","32.382287000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"6336","32.383286000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6338","32.383809000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6341","32.384612000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"6343","32.385254000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6345","32.385971000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6347","32.386518000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6350","32.387601000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6351","32.388220000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6353","32.388854000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6354","32.389569000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6356","32.396028000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"6358","32.396616000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6359","32.396620000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6360","32.396621000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6361","32.396622000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6362","32.396692000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6367","32.397580000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"6369","32.398265000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6371","32.398796000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6373","32.399623000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"6375","32.400288000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6377","32.403693000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6379","32.404186000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6380","32.404188000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6381","32.404189000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"6384","32.404397000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6386","32.404976000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6388","32.405607000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6389","32.406120000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6391","32.406711000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"6392","32.415768000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"6394","32.417279000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"6395","32.417282000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"6396","32.417283000","74.125.109.147","10.0.0.94","SSLv2","1458","Encrypted Data"
"6399","32.417401000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6400","32.417405000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6403","32.417632000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6404","32.417635000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6406","32.417934000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6407","32.417937000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6408","32.417939000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6409","32.417966000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6413","32.418171000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6415","32.419009000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6416","32.419011000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6417","32.419013000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"6420","32.420655000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6422","32.422761000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6423","32.422765000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6425","32.423590000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6426","32.423593000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6427","32.423595000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6430","32.424701000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"6431","32.424711000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6434","32.425294000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6436","32.426633000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6437","32.427155000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6439","32.427778000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6440","32.428744000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6442","32.429226000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6443","32.429948000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"6445","32.430503000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6447","32.431193000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6449","32.432025000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6450","32.432716000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6452","32.433458000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6453","32.433987000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6455","32.435087000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6456","32.436450000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6458","32.437034000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6459","32.437038000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"6461","32.437660000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6463","32.439042000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6465","32.439988000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6466","32.440627000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6467","32.440633000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6469","32.441202000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6471","32.450726000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6472","32.451476000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6474","32.452469000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6475","32.453115000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6477","32.453985000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6478","32.454752000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"6480","32.455699000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6482","32.456350000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6484","32.457030000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6485","32.466938000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"6487","32.467687000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6489","32.470458000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6492","32.471064000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6493","32.471067000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6494","32.471068000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6497","32.471273000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6498","32.472010000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6500","32.472687000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6501","32.473247000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6503","32.473976000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6504","32.474536000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6506","32.475384000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6507","32.476117000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6509","32.476657000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6510","32.478233000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6512","32.482108000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"6514","32.483033000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6515","32.483036000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6516","32.483037000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6517","32.483176000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6518","32.483180000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6523","32.484143000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6524","32.484147000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6526","32.484975000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"6528","32.485652000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"6530","32.486150000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6532","32.486977000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6533","32.487497000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6535","32.488053000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6536","32.488878000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"6538","32.489338000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
